id,depart,arrival,duration,waitingTime,timeLoss,routeLength,ai
1017,2034.0,2216.0,182.0,135.0,166.12,388.71,results/tripinfo_ai.xml
923,1846.0,2219.0,373.0,227.0,327.3,1333.69,results/tripinfo_ai.xml
1014,2028.0,2219.0,191.0,110.0,149.96,757.68,results/tripinfo_ai.xml
1054,2108.0,2222.0,114.0,83.0,104.62,249.3,results/tripinfo_ai.xml
936,1872.0,2223.0,351.0,316.0,336.51,362.28,results/tripinfo_ai.xml
966,1934.0,2223.0,289.0,169.0,249.7,1164.75,results/tripinfo_ai.xml
918,1836.0,2229.0,393.0,271.0,350.7,1016.5,results/tripinfo_ai.xml
828,1656.0,2233.0,577.0,436.0,523.39,1021.57,results/tripinfo_ai.xml
1012,2024.0,2234.0,210.0,98.0,165.15,1145.72,results/tripinfo_ai.xml
1035,2070.0,2235.0,165.0,108.0,138.21,405.44,results/tripinfo_ai.xml
1065,2130.0,2235.0,105.0,52.0,82.57,416.1,results/tripinfo_ai.xml
763,1757.0,2239.0,482.0,405.0,452.86,794.69,results/tripinfo_ai.xml
912,1824.0,2239.0,415.0,354.0,394.74,473.84,results/tripinfo_ai.xml
1062,2124.0,2241.0,117.0,63.0,100.54,443.58,results/tripinfo_ai.xml
1047,2123.0,2242.0,119.0,28.0,68.49,962.82,results/tripinfo_ai.xml
1032,2064.0,2260.0,196.0,115.0,167.3,716.69,results/tripinfo_ai.xml
1043,2088.0,2260.0,172.0,84.0,135.13,907.84,results/tripinfo_ai.xml
818,1636.0,2269.0,633.0,580.0,613.38,448.35,results/tripinfo_ai.xml
1076,2152.0,2269.0,117.0,30.0,80.83,925.22,results/tripinfo_ai.xml
951,1902.0,2270.0,368.0,239.0,333.83,1005.24,results/tripinfo_ai.xml
1052,2104.0,2270.0,166.0,92.0,139.74,724.89,results/tripinfo_ai.xml
1002,2005.0,2271.0,266.0,153.0,230.41,951.33,results/tripinfo_ai.xml
1050,2100.0,2271.0,171.0,57.0,105.53,1242.48,results/tripinfo_ai.xml
1000,2000.0,2272.0,272.0,155.0,228.93,1079.26,results/tripinfo_ai.xml
1070,2140.0,2272.0,132.0,41.0,91.2,869.66,results/tripinfo_ai.xml
1008,2020.0,2275.0,255.0,142.0,218.46,974.68,results/tripinfo_ai.xml
1048,2096.0,2275.0,179.0,93.0,138.0,793.94,results/tripinfo_ai.xml
1113,2226.0,2280.0,54.0,10.0,34.33,453.3,results/tripinfo_ai.xml
924,1848.0,2282.0,434.0,271.0,375.22,1493.67,results/tripinfo_ai.xml
518,1036.0,2283.0,1247.0,1088.0,1215.64,829.05,results/tripinfo_ai.xml
941,1882.0,2285.0,403.0,229.0,333.68,1519.71,results/tripinfo_ai.xml
1122,2244.0,2288.0,44.0,5.0,28.42,481.8,results/tripinfo_ai.xml
971,1942.0,2291.0,349.0,256.0,319.43,516.05,results/tripinfo_ai.xml
953,1906.0,2292.0,386.0,225.0,330.62,1528.03,results/tripinfo_ai.xml
947,1894.0,2293.0,399.0,364.0,386.77,217.75,results/tripinfo_ai.xml
961,1922.0,2293.0,371.0,297.0,347.87,486.65,results/tripinfo_ai.xml
999,1998.0,2294.0,296.0,163.0,239.49,1222.12,results/tripinfo_ai.xml
1077,2154.0,2294.0,140.0,57.0,107.01,748.44,results/tripinfo_ai.xml
1033,2066.0,2296.0,230.0,121.0,190.76,1168.5,results/tripinfo_ai.xml
1069,2138.0,2301.0,163.0,57.0,112.22,1193.67,results/tripinfo_ai.xml
910,1820.0,2303.0,483.0,382.0,443.77,1065.55,results/tripinfo_ai.xml
938,1876.0,2305.0,429.0,270.0,382.85,1196.54,results/tripinfo_ai.xml
1030,2060.0,2305.0,245.0,142.0,212.9,980.83,results/tripinfo_ai.xml
1148,2296.0,2309.0,13.0,0.0,6.38,157.02,results/tripinfo_ai.xml
983,2014.0,2311.0,297.0,189.0,243.66,1274.51,results/tripinfo_ai.xml
1072,2144.0,2313.0,169.0,93.0,139.01,641.17,results/tripinfo_ai.xml
1046,2092.0,2315.0,223.0,138.0,193.06,747.61,results/tripinfo_ai.xml
662,1393.0,2318.0,925.0,771.0,863.78,1364.85,results/tripinfo_ai.xml
1020,2040.0,2322.0,282.0,160.0,237.13,990.42,results/tripinfo_ai.xml
1145,2290.0,2325.0,35.0,6.0,22.49,265.43,results/tripinfo_ai.xml
1088,2176.0,2328.0,152.0,88.0,130.83,502.89,results/tripinfo_ai.xml
1064,2128.0,2331.0,203.0,106.0,165.51,959.9,results/tripinfo_ai.xml
1105,2210.0,2339.0,129.0,39.0,91.89,657.74,results/tripinfo_ai.xml
1161,2322.0,2341.0,19.0,0.0,12.97,158.62,results/tripinfo_ai.xml
1029,2058.0,2349.0,291.0,200.0,260.22,677.94,results/tripinfo_ai.xml
1133,2266.0,2356.0,90.0,58.0,79.95,288.47,results/tripinfo_ai.xml
1146,2292.0,2356.0,64.0,13.0,44.32,548.19,results/tripinfo_ai.xml
829,1658.0,2358.0,700.0,538.0,633.31,1686.04,results/tripinfo_ai.xml
1126,2252.0,2364.0,112.0,41.0,86.23,618.79,results/tripinfo_ai.xml
636,1272.0,2366.0,1094.0,984.0,1058.09,921.14,results/tripinfo_ai.xml
1090,2180.0,2369.0,189.0,89.0,154.77,769.38,results/tripinfo_ai.xml
1111,2222.0,2370.0,148.0,100.0,126.7,461.48,results/tripinfo_ai.xml
1023,2046.0,2372.0,326.0,212.0,284.65,856.35,results/tripinfo_ai.xml
491,982.0,2373.0,1391.0,1208.0,1352.29,1020.82,results/tripinfo_ai.xml
200,400.0,2381.0,1981.0,1904.0,1957.92,515.93,results/tripinfo_ai.xml
1124,2248.0,2384.0,136.0,45.0,87.46,1102.4,results/tripinfo_ai.xml
1116,2232.0,2386.0,154.0,92.0,125.07,670.44,results/tripinfo_ai.xml
1028,2056.0,2391.0,335.0,162.0,261.66,1669.63,results/tripinfo_ai.xml
985,1970.0,2393.0,423.0,301.0,381.12,1030.53,results/tripinfo_ai.xml
1165,2330.0,2396.0,66.0,35.0,55.6,276.41,results/tripinfo_ai.xml
1080,2160.0,2397.0,237.0,103.0,168.95,1578.47,results/tripinfo_ai.xml
1132,2264.0,2399.0,135.0,28.0,78.47,1271.1,results/tripinfo_ai.xml
1056,2112.0,2400.0,288.0,154.0,237.81,1254.6,results/tripinfo_ai.xml
1021,2042.0,2401.0,359.0,240.0,323.57,959.37,results/tripinfo_ai.xml
1138,2276.0,2402.0,126.0,66.0,105.43,502.56,results/tripinfo_ai.xml
1127,2254.0,2403.0,149.0,45.0,108.78,964.79,results/tripinfo_ai.xml
1045,2090.0,2404.0,314.0,208.0,288.39,823.81,results/tripinfo_ai.xml
1053,2108.0,2405.0,297.0,161.0,251.98,1222.61,results/tripinfo_ai.xml
1139,2278.0,2406.0,128.0,67.0,103.19,500.34,results/tripinfo_ai.xml
1040,2317.0,2407.0,90.0,52.0,74.96,337.17,results/tripinfo_ai.xml
1067,2134.0,2408.0,274.0,163.0,228.11,1188.14,results/tripinfo_ai.xml
412,882.0,2409.0,1527.0,1418.0,1498.62,633.88,results/tripinfo_ai.xml
1177,2354.0,2409.0,55.0,3.0,33.14,480.41,results/tripinfo_ai.xml
573,1146.0,2410.0,1264.0,1113.0,1211.98,1230.55,results/tripinfo_ai.xml
1120,2240.0,2411.0,171.0,85.0,141.21,611.39,results/tripinfo_ai.xml
706,2353.0,2413.0,60.0,15.0,40.98,458.95,results/tripinfo_ai.xml
1149,2298.0,2420.0,122.0,81.0,108.83,231.86,results/tripinfo_ai.xml
1184,2368.0,2422.0,54.0,32.0,46.33,148.2,results/tripinfo_ai.xml
1037,2074.0,2428.0,354.0,211.0,292.43,1295.96,results/tripinfo_ai.xml
1216,2432.0,2433.0,1.0,0.0,0.92,0.0,results/tripinfo_ai.xml
1114,2228.0,2434.0,206.0,130.0,177.32,656.29,results/tripinfo_ai.xml
1190,2380.0,2450.0,70.0,16.0,44.72,552.2,results/tripinfo_ai.xml
1121,2242.0,2451.0,209.0,161.0,197.31,255.61,results/tripinfo_ai.xml
1131,2262.0,2452.0,190.0,125.0,166.89,479.85,results/tripinfo_ai.xml
1160,2320.0,2452.0,132.0,38.0,93.69,874.47,results/tripinfo_ai.xml
858,1716.0,2455.0,739.0,583.0,681.85,1251.32,results/tripinfo_ai.xml
1089,2178.0,2455.0,277.0,136.0,226.03,1362.37,results/tripinfo_ai.xml
1150,2300.0,2456.0,156.0,80.0,120.27,910.46,results/tripinfo_ai.xml
1197,2394.0,2457.0,63.0,28.0,44.69,341.6,results/tripinfo_ai.xml
1106,2212.0,2460.0,248.0,137.0,200.95,1276.28,results/tripinfo_ai.xml
1196,2392.0,2460.0,68.0,19.0,51.72,378.1,results/tripinfo_ai.xml
1157,2314.0,2462.0,148.0,51.0,111.71,975.72,results/tripinfo_ai.xml
1166,2348.0,2463.0,115.0,50.0,82.23,533.47,results/tripinfo_ai.xml
921,1842.0,2465.0,623.0,526.0,595.98,578.96,results/tripinfo_ai.xml
1205,2410.0,2465.0,55.0,0.0,19.26,498.35,results/tripinfo_ai.xml
1085,2170.0,2468.0,298.0,185.0,254.34,1005.21,results/tripinfo_ai.xml
1162,2324.0,2472.0,148.0,43.0,111.66,1017.4,results/tripinfo_ai.xml
1215,2430.0,2472.0,42.0,0.0,24.31,471.89,results/tripinfo_ai.xml
789,1578.0,2475.0,897.0,754.0,852.09,1215.32,results/tripinfo_ai.xml
1130,2260.0,2480.0,220.0,110.0,170.71,1162.35,results/tripinfo_ai.xml
1178,2356.0,2482.0,126.0,56.0,88.72,838.57,results/tripinfo_ai.xml
1087,2174.0,2483.0,309.0,131.0,216.27,1965.9,results/tripinfo_ai.xml
902,1804.0,2486.0,682.0,585.0,658.51,646.34,results/tripinfo_ai.xml
1176,2352.0,2486.0,134.0,16.0,70.08,1512.64,results/tripinfo_ai.xml
1108,2216.0,2487.0,271.0,149.0,222.39,1120.44,results/tripinfo_ai.xml
730,1460.0,2488.0,1028.0,895.0,998.49,783.63,results/tripinfo_ai.xml
845,1690.0,2490.0,800.0,707.0,772.42,599.18,results/tripinfo_ai.xml
1152,2304.0,2491.0,187.0,88.0,139.07,995.75,results/tripinfo_ai.xml
1026,2052.0,2493.0,441.0,359.0,416.84,660.77,results/tripinfo_ai.xml
1136,2272.0,2500.0,228.0,152.0,186.51,721.57,results/tripinfo_ai.xml
1188,2376.0,2502.0,126.0,74.0,111.18,328.07,results/tripinfo_ai.xml
1206,2412.0,2503.0,91.0,42.0,66.72,580.46,results/tripinfo_ai.xml
1208,2416.0,2503.0,87.0,5.0,41.57,1169.84,results/tripinfo_ai.xml
1243,2486.0,2507.0,21.0,0.0,12.5,159.38,results/tripinfo_ai.xml
1229,2458.0,2508.0,50.0,13.0,37.8,279.54,results/tripinfo_ai.xml
1201,2402.0,2512.0,110.0,49.0,88.32,494.11,results/tripinfo_ai.xml
1222,2444.0,2513.0,69.0,36.0,59.68,224.31,results/tripinfo_ai.xml
1209,2439.0,2518.0,79.0,31.0,59.98,453.68,results/tripinfo_ai.xml
680,1360.0,2529.0,1169.0,1077.0,1140.18,630.88,results/tripinfo_ai.xml
626,1252.0,2531.0,1279.0,1153.0,1238.41,1038.62,results/tripinfo_ai.xml
1200,2400.0,2536.0,136.0,58.0,110.1,676.84,results/tripinfo_ai.xml
1049,2098.0,2537.0,439.0,275.0,371.88,1662.94,results/tripinfo_ai.xml
956,2312.0,2538.0,226.0,109.0,181.68,1074.84,results/tripinfo_ai.xml
1034,2068.0,2538.0,470.0,423.0,449.55,298.1,results/tripinfo_ai.xml
637,1274.0,2541.0,1267.0,1111.0,1218.26,1198.73,results/tripinfo_ai.xml
1154,2308.0,2541.0,233.0,134.0,198.33,869.37,results/tripinfo_ai.xml
823,1661.0,2542.0,881.0,805.0,833.22,476.14,results/tripinfo_ai.xml
1191,2382.0,2542.0,160.0,87.0,133.5,806.55,results/tripinfo_ai.xml
963,1926.0,2543.0,617.0,549.0,605.58,350.7,results/tripinfo_ai.xml
1060,2120.0,2543.0,423.0,247.0,352.0,1565.07,results/tripinfo_ai.xml
1231,2462.0,2544.0,82.0,46.0,60.16,366.09,results/tripinfo_ai.xml
1236,2472.0,2544.0,72.0,22.0,55.05,379.93,results/tripinfo_ai.xml
978,1956.0,2545.0,589.0,490.0,565.92,481.73,results/tripinfo_ai.xml
1219,2438.0,2547.0,109.0,52.0,90.31,437.86,results/tripinfo_ai.xml
1094,2188.0,2549.0,361.0,201.0,296.25,1399.43,results/tripinfo_ai.xml
712,1424.0,2550.0,1126.0,1035.0,1094.31,636.38,results/tripinfo_ai.xml
1182,2364.0,2550.0,186.0,90.0,153.53,758.56,results/tripinfo_ai.xml
1096,2192.0,2551.0,359.0,216.0,305.29,1263.19,results/tripinfo_ai.xml
1193,2386.0,2551.0,165.0,99.0,140.56,543.65,results/tripinfo_ai.xml
1141,2282.0,2552.0,270.0,168.0,241.55,827.72,results/tripinfo_ai.xml
672,1344.0,2553.0,1209.0,1093.0,1167.35,912.85,results/tripinfo_ai.xml
323,646.0,2554.0,1908.0,1706.0,1838.22,1462.51,results/tripinfo_ai.xml
1143,2286.0,2555.0,269.0,131.0,215.94,1031.64,results/tripinfo_ai.xml
1168,2336.0,2555.0,219.0,92.0,180.98,1146.08,results/tripinfo_ai.xml
1239,2478.0,2555.0,77.0,15.0,47.07,578.16,results/tripinfo_ai.xml
775,1550.0,2556.0,1006.0,878.0,974.5,783.5,results/tripinfo_ai.xml
1098,2196.0,2556.0,360.0,204.0,298.62,1423.09,results/tripinfo_ai.xml
1194,2388.0,2556.0,168.0,90.0,134.54,572.26,results/tripinfo_ai.xml
734,1468.0,2557.0,1089.0,958.0,1063.97,573.92,results/tripinfo_ai.xml
957,1914.0,2560.0,646.0,536.0,611.79,900.38,results/tripinfo_ai.xml
1207,2414.0,2567.0,153.0,79.0,123.57,731.04,results/tripinfo_ai.xml
319,638.0,2568.0,1930.0,1828.0,1897.02,641.05,results/tripinfo_ai.xml
969,1938.0,2571.0,633.0,528.0,604.95,780.36,results/tripinfo_ai.xml
1091,2182.0,2573.0,391.0,226.0,332.53,1369.69,results/tripinfo_ai.xml
1214,2428.0,2579.0,151.0,70.0,123.89,589.28,results/tripinfo_ai.xml
919,1838.0,2580.0,742.0,610.0,707.14,843.56,results/tripinfo_ai.xml
1237,2474.0,2583.0,109.0,57.0,83.05,413.0,results/tripinfo_ai.xml
1192,2384.0,2586.0,202.0,112.0,169.5,835.71,results/tripinfo_ai.xml
1218,2436.0,2589.0,153.0,76.0,127.16,694.82,results/tripinfo_ai.xml
1170,2340.0,2600.0,260.0,161.0,222.97,845.11,results/tripinfo_ai.xml
1221,2444.0,2604.0,160.0,76.0,129.4,745.07,results/tripinfo_ai.xml
943,1886.0,2608.0,722.0,655.0,700.68,379.32,results/tripinfo_ai.xml
1256,2512.0,2611.0,99.0,37.0,73.9,536.16,results/tripinfo_ai.xml
1251,2502.0,2612.0,110.0,50.0,61.19,580.65,results/tripinfo_ai.xml
1006,2012.0,2618.0,606.0,477.0,563.94,787.73,results/tripinfo_ai.xml
1284,2568.0,2619.0,51.0,20.0,38.0,230.89,results/tripinfo_ai.xml
1118,2236.0,2622.0,386.0,230.0,320.46,1398.08,results/tripinfo_ai.xml
1283,2566.0,2625.0,59.0,20.0,39.81,389.95,results/tripinfo_ai.xml
958,1916.0,2627.0,711.0,606.0,691.47,523.19,results/tripinfo_ai.xml
1110,2226.0,2628.0,402.0,248.0,362.22,1133.76,results/tripinfo_ai.xml
1286,2572.0,2628.0,56.0,7.0,35.93,536.94,results/tripinfo_ai.xml
842,1684.0,2631.0,947.0,689.0,832.12,2028.89,results/tripinfo_ai.xml
1155,2310.0,2631.0,321.0,143.0,261.04,1646.61,results/tripinfo_ai.xml
1186,2372.0,2631.0,259.0,138.0,208.27,1156.77,results/tripinfo_ai.xml
1189,2378.0,2631.0,253.0,157.0,220.38,817.02,results/tripinfo_ai.xml
1241,2482.0,2632.0,150.0,35.0,105.33,1065.09,results/tripinfo_ai.xml
992,1984.0,2633.0,649.0,493.0,586.68,1159.33,results/tripinfo_ai.xml
1275,2550.0,2633.0,83.0,37.0,62.0,406.0,results/tripinfo_ai.xml
1261,2522.0,2634.0,112.0,69.0,97.04,337.09,results/tripinfo_ai.xml
1185,2370.0,2640.0,270.0,176.0,235.64,875.46,results/tripinfo_ai.xml
1266,2532.0,2640.0,108.0,52.0,87.51,680.43,results/tripinfo_ai.xml
1242,2484.0,2645.0,161.0,66.0,115.64,780.6,results/tripinfo_ai.xml
1230,2460.0,2651.0,191.0,66.0,135.99,1284.28,results/tripinfo_ai.xml
1267,2534.0,2652.0,118.0,48.0,79.31,817.74,results/tripinfo_ai.xml
1123,2246.0,2653.0,407.0,286.0,361.3,1232.46,results/tripinfo_ai.xml
753,1509.0,2656.0,1147.0,1003.0,1119.09,720.78,results/tripinfo_ai.xml
1273,2546.0,2659.0,113.0,48.0,76.24,829.04,results/tripinfo_ai.xml
1117,2234.0,2664.0,430.0,261.0,375.33,1399.84,results/tripinfo_ai.xml
1325,2650.0,2664.0,14.0,11.0,12.68,11.0,results/tripinfo_ai.xml
1164,2328.0,2666.0,338.0,207.0,285.51,1174.39,results/tripinfo_ai.xml
681,1362.0,2669.0,1307.0,1144.0,1257.16,1433.83,results/tripinfo_ai.xml
1228,2456.0,2671.0,215.0,104.0,170.92,1122.21,results/tripinfo_ai.xml
1042,2088.0,2673.0,585.0,436.0,533.7,1204.95,results/tripinfo_ai.xml
1022,2044.0,2679.0,635.0,499.0,599.37,742.65,results/tripinfo_ai.xml
1301,2602.0,2695.0,93.0,29.0,61.5,548.4,results/tripinfo_ai.xml
1292,2584.0,2701.0,117.0,33.0,73.78,1013.74,results/tripinfo_ai.xml
1260,2520.0,2709.0,189.0,91.0,150.57,992.91,results/tripinfo_ai.xml
886,1772.0,2715.0,943.0,796.0,896.68,994.93,results/tripinfo_ai.xml
1055,2110.0,2716.0,606.0,455.0,553.27,1131.97,results/tripinfo_ai.xml
1198,2396.0,2718.0,322.0,275.0,316.56,120.15,results/tripinfo_ai.xml
1202,2404.0,2718.0,314.0,166.0,257.39,1412.18,results/tripinfo_ai.xml
1308,2616.0,2718.0,102.0,66.0,94.02,242.72,results/tripinfo_ai.xml
1310,2620.0,2718.0,98.0,41.0,76.67,571.1,results/tripinfo_ai.xml
1272,2544.0,2719.0,175.0,113.0,155.85,484.74,results/tripinfo_ai.xml
869,1738.0,2720.0,982.0,787.0,926.16,1221.01,results/tripinfo_ai.xml
1171,2342.0,2720.0,378.0,250.0,318.35,1090.65,results/tripinfo_ai.xml
970,1940.0,2721.0,781.0,608.0,721.28,1431.62,results/tripinfo_ai.xml
1232,2464.0,2721.0,257.0,131.0,210.63,1244.64,results/tripinfo_ai.xml
1305,2610.0,2721.0,111.0,33.0,82.74,689.68,results/tripinfo_ai.xml
1061,2122.0,2722.0,600.0,494.0,548.45,828.09,results/tripinfo_ai.xml
1281,2562.0,2722.0,160.0,88.0,124.96,663.14,results/tripinfo_ai.xml
1288,2576.0,2722.0,146.0,74.0,121.15,649.56,results/tripinfo_ai.xml
1142,2284.0,2723.0,439.0,343.0,410.73,630.37,results/tripinfo_ai.xml
1115,2230.0,2724.0,494.0,388.0,452.22,1183.69,results/tripinfo_ai.xml
1084,2168.0,2728.0,560.0,433.0,513.55,1049.35,results/tripinfo_ai.xml
1101,2202.0,2729.0,527.0,389.0,480.03,918.46,results/tripinfo_ai.xml
1255,2510.0,2730.0,220.0,89.0,176.64,1304.87,results/tripinfo_ai.xml
960,1920.0,2731.0,811.0,687.0,779.34,939.73,results/tripinfo_ai.xml
1195,2390.0,2731.0,341.0,168.0,275.67,1595.74,results/tripinfo_ai.xml
1297,2594.0,2731.0,137.0,85.0,117.08,490.79,results/tripinfo_ai.xml
1332,2664.0,2731.0,67.0,33.0,55.15,266.48,results/tripinfo_ai.xml
1217,2436.0,2732.0,296.0,227.0,273.69,449.17,results/tripinfo_ai.xml
1175,2350.0,2736.0,386.0,250.0,339.27,1281.0,results/tripinfo_ai.xml
982,1964.0,2738.0,774.0,631.0,738.72,993.87,results/tripinfo_ai.xml
1364,2728.0,2740.0,12.0,1.0,7.15,105.63,results/tripinfo_ai.xml
1244,2488.0,2749.0,261.0,149.0,204.89,917.73,results/tripinfo_ai.xml
1213,2426.0,2750.0,324.0,172.0,242.77,1239.91,results/tripinfo_ai.xml
962,1924.0,2753.0,829.0,705.0,786.03,936.44,results/tripinfo_ai.xml
1005,2010.0,2753.0,743.0,625.0,712.54,656.94,results/tripinfo_ai.xml
1318,2636.0,2754.0,118.0,59.0,88.17,465.76,results/tripinfo_ai.xml
1223,2446.0,2755.0,309.0,165.0,251.82,1344.25,results/tripinfo_ai.xml
1252,2504.0,2755.0,251.0,199.0,228.98,531.81,results/tripinfo_ai.xml
1240,2484.0,2756.0,272.0,154.0,230.69,940.87,results/tripinfo_ai.xml
1137,2274.0,2757.0,483.0,297.0,421.51,1640.44,results/tripinfo_ai.xml
928,1857.0,2759.0,902.0,782.0,861.4,950.06,results/tripinfo_ai.xml
1291,2582.0,2759.0,177.0,127.0,160.75,325.03,results/tripinfo_ai.xml
1337,2674.0,2762.0,88.0,47.0,72.06,272.75,results/tripinfo_ai.xml
1262,2524.0,2764.0,240.0,193.0,223.89,339.52,results/tripinfo_ai.xml
1057,2114.0,2766.0,652.0,541.0,622.93,784.75,results/tripinfo_ai.xml
1312,2624.0,2766.0,142.0,59.0,109.73,724.73,results/tripinfo_ai.xml
1269,2538.0,2767.0,229.0,134.0,191.22,746.06,results/tripinfo_ai.xml
1041,2463.0,2770.0,307.0,246.0,285.47,473.85,results/tripinfo_ai.xml
1007,2014.0,2771.0,757.0,654.0,724.11,663.32,results/tripinfo_ai.xml
977,1954.0,2772.0,818.0,729.0,793.21,645.94,results/tripinfo_ai.xml
1224,2448.0,2772.0,324.0,239.0,300.76,530.15,results/tripinfo_ai.xml
1333,2666.0,2779.0,113.0,40.0,81.3,739.28,results/tripinfo_ai.xml
849,1698.0,2780.0,1082.0,938.0,1039.71,810.03,results/tripinfo_ai.xml
1369,2738.0,2780.0,42.0,3.0,28.97,306.53,results/tripinfo_ai.xml
1295,2590.0,2782.0,192.0,103.0,158.15,793.78,results/tripinfo_ai.xml
1357,2714.0,2791.0,77.0,18.0,50.51,615.21,results/tripinfo_ai.xml
1097,2194.0,2795.0,601.0,476.0,547.95,830.1,results/tripinfo_ai.xml
1099,2198.0,2797.0,599.0,498.0,551.21,623.46,results/tripinfo_ai.xml
993,1986.0,2799.0,813.0,632.0,751.03,1378.01,results/tripinfo_ai.xml
1247,2494.0,2806.0,312.0,173.0,272.13,1050.1,results/tripinfo_ai.xml
968,1936.0,2807.0,871.0,715.0,818.88,1239.05,results/tripinfo_ai.xml
1354,2708.0,2808.0,100.0,53.0,79.36,422.44,results/tripinfo_ai.xml
1249,2498.0,2811.0,313.0,158.0,243.03,1426.69,results/tripinfo_ai.xml
1321,2642.0,2811.0,169.0,104.0,146.82,571.04,results/tripinfo_ai.xml
1353,2706.0,2811.0,105.0,39.0,72.83,634.16,results/tripinfo_ai.xml
1360,2720.0,2811.0,91.0,26.0,63.18,733.04,results/tripinfo_ai.xml
1365,2730.0,2811.0,81.0,44.0,66.16,354.96,results/tripinfo_ai.xml
1293,2586.0,2812.0,226.0,109.0,169.72,1246.95,results/tripinfo_ai.xml
1362,2724.0,2812.0,88.0,48.0,68.76,345.22,results/tripinfo_ai.xml
1378,2756.0,2812.0,56.0,12.0,33.61,624.07,results/tripinfo_ai.xml
1211,2422.0,2813.0,391.0,265.0,348.37,1053.09,results/tripinfo_ai.xml
1331,2662.0,2813.0,151.0,62.0,117.46,879.01,results/tripinfo_ai.xml
1220,2440.0,2814.0,374.0,197.0,315.58,1390.1,results/tripinfo_ai.xml
1328,2656.0,2818.0,162.0,97.0,138.47,698.09,results/tripinfo_ai.xml
1268,2536.0,2819.0,283.0,151.0,244.81,1033.01,results/tripinfo_ai.xml
1347,2694.0,2821.0,127.0,91.0,118.07,215.08,results/tripinfo_ai.xml
1313,2626.0,2823.0,197.0,129.0,174.7,525.13,results/tripinfo_ai.xml
1345,2690.0,2824.0,134.0,66.0,99.52,602.63,results/tripinfo_ai.xml
1309,2618.0,2825.0,207.0,69.0,156.03,1235.43,results/tripinfo_ai.xml
1401,2805.0,2827.0,22.0,0.0,9.66,160.48,results/tripinfo_ai.xml
1001,2007.0,2829.0,822.0,668.0,774.79,1032.01,results/tripinfo_ai.xml
621,1242.0,2829.0,1587.0,1455.0,1543.71,1029.77,results/tripinfo_ai.xml
1290,2580.0,2833.0,253.0,133.0,214.32,943.3,results/tripinfo_ai.xml
1258,2516.0,2835.0,319.0,178.0,239.97,1234.52,results/tripinfo_ai.xml
1081,2162.0,2839.0,677.0,627.0,652.57,411.34,results/tripinfo_ai.xml
1311,2622.0,2839.0,217.0,130.0,186.4,793.43,results/tripinfo_ai.xml
1103,2206.0,2841.0,635.0,585.0,619.16,251.19,results/tripinfo_ai.xml
1350,2700.0,2841.0,141.0,61.0,94.6,965.04,results/tripinfo_ai.xml
1078,2156.0,2844.0,688.0,585.0,656.06,862.46,results/tripinfo_ai.xml
1294,2588.0,2849.0,261.0,190.0,226.7,571.34,results/tripinfo_ai.xml
1253,2506.0,2850.0,344.0,205.0,289.06,1025.62,results/tripinfo_ai.xml
1336,2672.0,2851.0,179.0,77.0,143.23,908.62,results/tripinfo_ai.xml
1179,2358.0,2852.0,494.0,318.0,405.85,1254.71,results/tripinfo_ai.xml
1270,2540.0,2853.0,313.0,164.0,267.67,1262.65,results/tripinfo_ai.xml
1304,2608.0,2854.0,246.0,144.0,199.2,867.97,results/tripinfo_ai.xml
1343,2686.0,2856.0,170.0,80.0,137.65,913.03,results/tripinfo_ai.xml
990,1980.0,2862.0,882.0,822.0,861.77,496.9,results/tripinfo_ai.xml
729,1458.0,2863.0,1405.0,1184.0,1358.45,1297.73,results/tripinfo_ai.xml
1282,2564.0,2863.0,299.0,189.0,255.12,1089.3,results/tripinfo_ai.xml
725,1450.0,2866.0,1416.0,1173.0,1341.44,1622.52,results/tripinfo_ai.xml
1038,2076.0,2868.0,792.0,730.0,772.93,502.92,results/tripinfo_ai.xml
1271,2542.0,2873.0,331.0,258.0,311.7,495.05,results/tripinfo_ai.xml
1359,2722.0,2875.0,153.0,56.0,107.25,806.39,results/tripinfo_ai.xml
1355,2710.0,2880.0,170.0,84.0,137.47,732.9,results/tripinfo_ai.xml
1399,2807.0,2882.0,75.0,8.0,45.83,683.06,results/tripinfo_ai.xml
1352,2704.0,2889.0,185.0,92.0,151.66,832.89,results/tripinfo_ai.xml
1074,2148.0,2896.0,748.0,648.0,724.66,582.88,results/tripinfo_ai.xml
950,1900.0,2899.0,999.0,899.0,963.51,513.73,results/tripinfo_ai.xml
1370,2740.0,2899.0,159.0,93.0,134.74,686.31,results/tripinfo_ai.xml
1128,2256.0,2900.0,644.0,484.0,587.86,1165.65,results/tripinfo_ai.xml
1366,2732.0,2900.0,168.0,77.0,130.84,692.53,results/tripinfo_ai.xml
1210,2420.0,2902.0,482.0,395.0,453.44,782.56,results/tripinfo_ai.xml
1235,2470.0,2902.0,432.0,338.0,405.9,681.86,results/tripinfo_ai.xml
1169,2338.0,2903.0,565.0,451.0,520.02,958.09,results/tripinfo_ai.xml
1406,2812.0,2903.0,91.0,28.0,67.12,613.21,results/tripinfo_ai.xml
1303,2606.0,2905.0,299.0,157.0,248.59,1075.88,results/tripinfo_ai.xml
1307,2614.0,2905.0,291.0,186.0,254.39,761.41,results/tripinfo_ai.xml
1316,2632.0,2905.0,273.0,168.0,241.45,967.92,results/tripinfo_ai.xml
